tweet,sarcastic
"Someone in the pub just described the England team as "" a bunch of Marxists "". Makes you proud doesn ' t information technology?",1
unity ’ m death,1
Woken up at 2:54am by a mini earthquake! Seems it was felt across Essex and Kent. 4.2 on the Richter scale if automated tweets are correct!,0
I LOVE LORDE GOODNIGHT,0
"@EASPORTSUFC @dc_mma @Thebeast_ufc why is Derrick Lewis not on the top fighters list? Andre Bishop and Anthony Johnson are, and Lewis would kill them! PLEASE FIX THIS",0
Herbert’s vision is elite #Hokies,0
"So after 7 months of unemployment, I start my new job on Tuesday, and then I move out next Friday.. I’m over here buzzing BUT NOW MY GEAR BOX IS FUCKED AND ITS GOING TO COST £800 TO FIX, IT WAS SUPPOSED TO BE A GOOD WEEK😭😭😭😭",0
"@SenRickScott @marcorubio 
Doctors today are what first responders were after 9/11. They need our support, and Congress has to support doctors in the next coronavirus emergency funding bill by ending surprise medical bills with an independent dispute resolution system.",0
"if you wear jewelry to the gym, i am afraid of you",0
"if Covid didn’t happen, I’d have free travel round the country now smh",0
Discover more of Maranda Ridgway's greeting cards created for @thortful. https://t.co/yE0xkrmycK - thinking of sending a #greetingscard for #Easter?,0
i ’ ve never had protect sex activity,1
who needs an alarm when u can have the low growl voice of a stranger to wake u up in the dawn 🥰,1
"Wizkid cost the queen, ok lol",1
"It ’ s spring, so that means it ’ s time for couples to leave the bar across the street and come fight under my window at 2 am over again ❤ ️",1
Xmas shopping all done thank god 😅,0
spaghetti bolognese isn’t the same without garlic bread,0
In '04 my parents had to D R A G me to see Napoleon Dynamite in theatres cause i thought it would be a boring flick abt Napoleon Boneparte,0
I do embroidery on tote bags and jumpers over on my depop for cheap prices please go check it out would mean the world to me! 🧡#depop #embroidery #totebags @depop @bethanyj_ on depop 🦋 https://t.co/vmxbMXQs4a,0
I will be gigging tonight at The Swan in the Rushes in Loughborough.,0
Miley Cyrus singing Jolene is easily one of my favourite things in the world 😌,0
@claire_seiler see you there!,0
there was a bee in my house yesterday and i haven’t seen it since i hope it died,0
Birthday in 9 days and home in 15 👍😁,0
life changing https://t.co/FHqiT5xedG,0
Gosh sunderland twitter is a fun place to be tonight isn ' triiodothyronine it. One game. One game! !!,1
Once you go Fever Tree you never go back,0
Sometimes I just go through my phone and look at pictures of my dog,0
"Tonight @ dinner Unity sat by & amp; chatted atomic number 74 / the former chancellor of Ole Miss, a former Miss MS, & amp; the owner of the Miss America pageant Casual.",1
Can we get an app that doesn’t have a chat feature? I hate the pressure to socialize on every single platform like is it too much to ask for mindless consumption?,0
"not really too fussed about clubs, just wanna be able to book my driving test lol",0
"Thinking about that time Blizzard had the brilliant idea to change everyone ' s name on their forums to their real names. God, what an idea that constitute.",1
honest evening sharks. hooters but for ft.,1
"It ’ s spring, so that means it ’ s time for couples to leave the bar across the street and come fight under my window at 2 am again ❤ ️",1
Had a dream me and the guys went to go see a new saw film that was really mellow. Just people going through jigsaws stuff after he died,0
"#DominicCummings Sack him. Or better yet, charge him.",0
the hurricane has been completely underwhelming,0
If ya headcanon Cub as an alien you could also make a Lilo and Stitch AU with Scar as Lilo and Cub as Stitch,0
i’m watching a true crime doc while taylor reads harry potter fanfic this is the life i’ve always wanted,0
My stray boy playing… he is looking well but still worried 😟 will manage one day to grab him. I got sliced up today though. https://t.co/lwL9sZMUUG,0
“The more you toot the more you poop” -my 6 yo nephew,0
"going from a toxic, abusive relationship to a healthy n loving one is so crazy. im finally happy :’))",0
hot take but the taylor swift cardigan looks like something from Justice,0
wild that theres a whole industry of pop ups that are like just elaborate ig photo ops and people are paying for them???,0
"Yay - snow day, 1 can work from home - oh wait. ...",1
yeah i enjoy some pot marjoram on a nice alimentary paste dinner (dumps oregano on mac n cheese ),1
"@roopabanerjee I had the same problem, but as others have said use the left/right arrows on your remote, not the &gt;&gt; key, then it jumps 10 seconds at a time or longer if you press and hold.",0
happy birthday mols!! thanks for being such a fun person I love you bunches💖💖 @guinnmolli,0
people in london are always asking me for directions !! i am as lost as you !!!!!,0
@AaronBastani @char_gerada Congratulations to you both. A happy life together…..,0
Just almost got hit on the highway by a @ CityofSanDiego truck 🤪 tysm for making me feel dependable guys! !!,1
early cat boys? nyanderthals,0
"Day 55 of Lockdown. Finally bought some jigsaw puzzles. Absolutely cannot waiting for them to come, highlight of my day (maybe even year )",1
Don ’ t you just love it when they dig up your road at 8: 30am on a Saturday 😠,1
Drake literally ended everyone in the industry like,0
I get a lot of boy world health organization cried brute vibes from the Red Cross and their emergency blood shortages all the time,1
Why do I get updates for bloody football all the time…,0
"Queer marriage is not allowed because it doesn ' t follow the "" age - old customs, rituals, practice, culturla ethos and societal values "", but all cis - men can commit infidelity with no consequences. Happy fuckin Pride people 🙃 # SupremeCourtofIndia",1
"am i the only one who gets ""tomorrow"" confused with ""tomato""",0
"as a poly dude, this ""boyfriends"" comic is really fucking adorable i dont trust no bitches who say its ""fetishy"" or ""not good representation"" i love them id die 4 them",0
"I feel like most teens/women are not told that hormonal contraceptives increase their risk for cancer before going on birth control, and that’s messed up",0
"Don ’ t worry, 20 something people who adopt me here, I brushed my hair for the first time in a week today. I know, impressive.",1
Iodine ’ m really looking forward to not hugging my friends and family through choice rather than by law.,1
shoutout to the assholes at basically every gas station rn filling up multiple gas canisters when i don ’ t even have enough flatulence to receive home. .. 🥲,1
@ DuncanEdwards03 @ PoliticsForAlI Well I doubt they ' re trying to smash the doors in to change the regulation of cough medicine.,1
Learn about what we do in the Brain and Behaviour Lab at the #UniversityofPortsmouth #zebrafish https://t.co/A7aazJYwoq,0
The fair - weather fans in all of these threads. Wake up call. Fleury is a human live. Surprisal!,1
am honestly so disturbed by the star signs changes?? like I’m a Scorpio not a libra?? am so so stressed,0
@ DonaldJTrumpJr If only he had a press Corp in the house. .. oh wait! Shut up Jr! Time to get fitted for those lovely orange jumpsuits! If you can ' t be orange anymore at least you can wear it! !!,1
Boehner not clap for gender pay par. COOL.,1
"@ traves whoa! that ' s a slight too crazy man, slow dispirited",1
it’s amazing how toxic people are always blaming others but fail to realize that they are the common denominator in all problems 🚮,0
"@ jimrossignol I choose to interpret it as "" XD "": the universal emoticon for laughing at those poor, poor folks in Ubisoft ' s marketing section who have to deal with that branding until the servers quietly shut down 8 month after launch.",1
@ andy_mansell72 @ VicOtley @ garry_whu @ NiaAnts @ davidschneider Finally someone is speaking upwards for the billionaires.,1
"A unscathed 2% off for a individual order, rejoice",1
Is it unreasonable to spend £ 50 on a bonsai tree? Asking for a friend 🤔,1
Got my lowball business class upgrade bid accepted for my train from DC to NYC this morning and ended up without anyone sitting next to me for the whole trip. A positive sign for the weekend.,0
Would anyone like to give way me some money? # FinDom,1
If what I thinks getting announced does in fact get announced tomorrow morning. I'll be overjoyed.,0
Using my recently acquired video editing skills on myself for a change. An oral # presentation assignment on # healtheconomics is as much fun as it sounds 🗣 🎥 https: / / mt. co / 1LKHVyupie,1
i’m still confused why 11 isn’t pronounced onety one 🤨,0
